class	slot	required	recommended
human-skin MIUVIG	samp_collec_method		True
human-skin MIUVIG	samp_mat_process		True
human-skin MIUVIG	size_frac		True
human-skin MIUVIG	samp_size		True
human-skin MIUVIG	samp_vol_we_dna_ext	False	
human-skin MIUVIG	source_uvig	True	
human-skin MIUVIG	virus_enrich_appr	True	
human-skin MIUVIG	nucl_acid_ext		True
human-skin MIUVIG	nucl_acid_amp		True
human-skin MIUVIG	lib_size		True
human-skin MIUVIG	lib_reads_seqd		True
human-skin MIUVIG	lib_layout		True
human-skin MIUVIG	lib_vector		True
human-skin MIUVIG	lib_screen		True
human-skin MIUVIG	mid		True
human-skin MIUVIG	adapters		True
human-skin MIUVIG	seq_meth	True	
human-skin MIUVIG	tax_ident	False	
human-skin MIUVIG	assembly_qual	True	
human-skin MIUVIG	assembly_name		True
human-skin MIUVIG	assembly_software	True	
human-skin MIUVIG	annot	False	
human-skin MIUVIG	number_contig	True	
human-skin MIUVIG	feat_pred		True
human-skin MIUVIG	ref_db		True
human-skin MIUVIG	sim_search_meth		True
human-skin MIUVIG	tax_class		True
human-skin MIUVIG	trnas	False	
human-skin MIUVIG	trna_ext_software	False	
human-skin MIUVIG	compl_score		True
human-skin MIUVIG	compl_software	False	
human-skin MIUVIG	compl_appr		True
human-skin MIUVIG	sort_tech		True
human-skin MIUVIG	single_cell_lysis_appr		True
human-skin MIUVIG	single_cell_lysis_prot		True
human-skin MIUVIG	wga_amp_appr		True
human-skin MIUVIG	wga_amp_kit		True
human-skin MIUVIG	bin_param		True
human-skin MIUVIG	bin_software		True
human-skin MIUVIG	reassembly_bin		True
human-skin MIUVIG	mag_cov_software	False	
human-skin MIUVIG	vir_ident_software	True	
human-skin MIUVIG	pred_genome_type	True	
human-skin MIUVIG	pred_genome_struc	True	
human-skin MIUVIG	detec_type	True	
human-skin MIUVIG	otu_class_appr		True
human-skin MIUVIG	otu_seq_comp_appr		True
human-skin MIUVIG	otu_db		True
human-skin MIUVIG	host_pred_appr		True
human-skin MIUVIG	host_pred_est_acc		True
human-skin MIUVIG	associated resource		True
human-skin MIUVIG	sop		True
human-skin MIUVIG	depth		
human-skin MIUVIG	alt		
human-skin MIUVIG	elev		
human-skin MIUVIG	temp	False	
human-skin MIUVIG	dermatology_disord	False	
human-skin MIUVIG	time_since_last_wash	False	
human-skin MIUVIG	dominant_hand	False	
human-skin MIUVIG	host_subject_id	False	
human-skin MIUVIG	host_age	False	
human-skin MIUVIG	host_sex	False	
human-skin MIUVIG	ihmc_medication_code	False	
human-skin MIUVIG	chem_administration	False	
human-skin MIUVIG	host_body_site	False	
human-skin MIUVIG	host_body_product	False	
human-skin MIUVIG	host_tot_mass	False	
human-skin MIUVIG	host_height	False	
human-skin MIUVIG	host_diet	False	
human-skin MIUVIG	host_last_meal	False	
human-skin MIUVIG	host_family_relation	False	
human-skin MIUVIG	host_genotype	False	
human-skin MIUVIG	host_phenotype	False	
human-skin MIUVIG	host_body_temp	False	
human-skin MIUVIG	host_body_mass_index	False	
human-skin MIUVIG	ethnicity	False	
human-skin MIUVIG	host_occupation	False	
human-skin MIUVIG	medic_hist_perform	False	
human-skin MIUVIG	host_pulse	False	
human-skin MIUVIG	perturbation	False	
human-skin MIUVIG	samp_salinity	False	
human-skin MIUVIG	salinity	False	
human-skin MIUVIG	oxy_stat_samp	False	
human-skin MIUVIG	organism_count	False	
human-skin MIUVIG	samp_store_temp	False	
human-skin MIUVIG	samp_store_dur	False	
human-skin MIUVIG	samp_store_loc	False	
human-skin MIUVIG	host_symbiont	False	
human-skin MIUVIG	misc_param	False	
human-vaginal MIGS eukaryote	submitted_to_insdc	True	
human-vaginal MIGS eukaryote	investigation_type	True	
human-vaginal MIGS eukaryote	samp_name	True	
human-vaginal MIGS eukaryote	samp_taxon_id	True	
human-vaginal MIGS eukaryote	project_name	True	
human-vaginal MIGS eukaryote	experimental_factor	False	
human-vaginal MIGS eukaryote	lat_lon	True	
human-vaginal MIGS eukaryote	geo_loc_name	True	
human-vaginal MIGS eukaryote	collection_date	True	
human-vaginal MIGS eukaryote	env_broad_scale	True	
human-vaginal MIGS eukaryote	env_local_scale	True	
human-vaginal MIGS eukaryote	env_medium	True	
human-vaginal MIGS eukaryote	env_package		True
human-vaginal MIGS eukaryote	subspecf_gen_lin		True
human-vaginal MIGS eukaryote	ploidy	False	
human-vaginal MIGS eukaryote	num_replicons	False	
human-vaginal MIGS eukaryote	extrachrom_elements	False	
human-vaginal MIGS eukaryote	estimated_size	False	
human-vaginal MIGS eukaryote	ref_biomaterial	False	
human-vaginal MIGS eukaryote	source_mat_id		True
human-vaginal MIGS eukaryote	pathogenicity		True
human-vaginal MIGS eukaryote	biotic_relationship	False	
human-vaginal MIGS eukaryote	specific_host	False	
human-vaginal MIGS eukaryote	host_spec_range	False	
human-vaginal MIGS eukaryote	health_disease_stat	False	
human-vaginal MIGS eukaryote	host_disease_stat	False	
human-vaginal MIGS eukaryote	trophic_level		True
human-vaginal MIGS eukaryote	propagation		True
human-vaginal MIGS eukaryote	isol_growth_condt	True	
human-vaginal MIGS eukaryote	samp_collec_device	False	
human-vaginal MIGS eukaryote	samp_collec_method	False	
human-vaginal MIGS eukaryote	samp_mat_process	False	
human-vaginal MIGS eukaryote	samp_size	False	
human-vaginal MIGS eukaryote	samp_vol_we_dna_ext	False	
human-vaginal MIGS eukaryote	nucl_acid_ext		True
human-vaginal MIGS eukaryote	nucl_acid_amp		True
human-vaginal MIGS eukaryote	lib_size	False	
human-vaginal MIGS eukaryote	lib_reads_seqd	False	
human-vaginal MIGS eukaryote	lib_layout	False	
human-vaginal MIGS eukaryote	lib_vector	False	
human-vaginal MIGS eukaryote	lib_screen	False	
human-vaginal MIGS eukaryote	adapters		True
human-vaginal MIGS eukaryote	seq_meth	True	
human-vaginal MIGS eukaryote	tax_ident		True
human-vaginal MIGS eukaryote	assembly_qual	True	
human-vaginal MIGS eukaryote	assembly_name		True
human-vaginal MIGS eukaryote	assembly_software	True	
human-vaginal MIGS eukaryote	annot		True
human-vaginal MIGS eukaryote	number_contig	True	
human-vaginal MIGS eukaryote	feat_pred	False	
human-vaginal MIGS eukaryote	ref_db	False	
human-vaginal MIGS eukaryote	sim_search_meth	False	
human-vaginal MIGS eukaryote	tax_class	False	
human-vaginal MIGS eukaryote	compl_score	False	
human-vaginal MIGS eukaryote	compl_software	False	
human-vaginal MIGS eukaryote	associated resource		True
human-vaginal MIGS eukaryote	sop		True
human-vaginal MIGS eukaryote	depth		
human-vaginal MIGS eukaryote	alt		
human-vaginal MIGS eukaryote	elev		
human-vaginal MIGS eukaryote	temp	False	
human-vaginal MIGS eukaryote	menarche	False	
human-vaginal MIGS eukaryote	sexual_act	False	
human-vaginal MIGS eukaryote	pregnancy	False	
human-vaginal MIGS eukaryote	douche	False	
human-vaginal MIGS eukaryote	birth_control	False	
human-vaginal MIGS eukaryote	menopause	False	
human-vaginal MIGS eukaryote	hrt	False	
human-vaginal MIGS eukaryote	hysterectomy	False	
human-vaginal MIGS eukaryote	gynecologic_disord	False	
human-vaginal MIGS eukaryote	urogenit_disord	False	
human-vaginal MIGS eukaryote	host_subject_id	False	
human-vaginal MIGS eukaryote	host_age	False	
human-vaginal MIGS eukaryote	host_sex	False	
human-vaginal MIGS eukaryote	ihmc_medication_code	False	
human-vaginal MIGS eukaryote	chem_administration	False	
human-vaginal MIGS eukaryote	host_body_site	False	
human-vaginal MIGS eukaryote	host_body_product	False	
human-vaginal MIGS eukaryote	host_tot_mass	False	
human-vaginal MIGS eukaryote	host_height	False	
human-vaginal MIGS eukaryote	host_diet	False	
human-vaginal MIGS eukaryote	host_last_meal	False	
human-vaginal MIGS eukaryote	host_family_relation	False	
human-vaginal MIGS eukaryote	host_genotype	False	
human-vaginal MIGS eukaryote	host_phenotype	False	
human-vaginal MIGS eukaryote	host_body_temp	False	
human-vaginal MIGS eukaryote	host_body_mass_index	False	
human-vaginal MIGS eukaryote	ethnicity	False	
human-vaginal MIGS eukaryote	host_occupation	False	
human-vaginal MIGS eukaryote	medic_hist_perform	False	
human-vaginal MIGS eukaryote	host_pulse	False	
human-vaginal MIGS eukaryote	perturbation	False	
human-vaginal MIGS eukaryote	samp_salinity	False	
human-vaginal MIGS eukaryote	salinity	False	
human-vaginal MIGS eukaryote	oxy_stat_samp	False	
human-vaginal MIGS eukaryote	organism_count	False	
human-vaginal MIGS eukaryote	samp_store_temp	False	
human-vaginal MIGS eukaryote	samp_store_loc	False	
human-vaginal MIGS eukaryote	samp_store_dur	False	
human-vaginal MIGS eukaryote	host_symbiont	False	
human-vaginal MIGS eukaryote	misc_param	False	
human-vaginal MIGS bacteria	submitted_to_insdc	True	
human-vaginal MIGS bacteria	investigation_type	True	
human-vaginal MIGS bacteria	samp_name	True	
human-vaginal MIGS bacteria	samp_taxon_id	True	
human-vaginal MIGS bacteria	project_name	True	
human-vaginal MIGS bacteria	experimental_factor	False	
human-vaginal MIGS bacteria	lat_lon	True	
human-vaginal MIGS bacteria	geo_loc_name	True	
human-vaginal MIGS bacteria	collection_date	True	
human-vaginal MIGS bacteria	env_broad_scale	True	
human-vaginal MIGS bacteria	env_local_scale	True	
human-vaginal MIGS bacteria	env_medium	True	
human-vaginal MIGS bacteria	env_package		True
human-vaginal MIGS bacteria	subspecf_gen_lin		True
human-vaginal MIGS bacteria	num_replicons	True	
human-vaginal MIGS bacteria	extrachrom_elements		True
human-vaginal MIGS bacteria	estimated_size	False	
human-vaginal MIGS bacteria	ref_biomaterial	True	
human-vaginal MIGS bacteria	source_mat_id		True
human-vaginal MIGS bacteria	pathogenicity		True
human-vaginal MIGS bacteria	biotic_relationship		True
human-vaginal MIGS bacteria	specific_host		True
human-vaginal MIGS bacteria	host_spec_range	False	
human-vaginal MIGS bacteria	health_disease_stat		True
human-vaginal MIGS bacteria	host_disease_stat	False	True
human-vaginal MIGS bacteria	trophic_level		True
human-vaginal MIGS bacteria	encoded_traits	False	
human-vaginal MIGS bacteria	rel_to_oxygen		True
human-vaginal MIGS bacteria	isol_growth_condt	True	
human-vaginal MIGS bacteria	samp_collec_device	False	
human-vaginal MIGS bacteria	samp_collec_method	False	
human-vaginal MIGS bacteria	samp_mat_process	False	
human-vaginal MIGS bacteria	samp_size	False	
human-vaginal MIGS bacteria	samp_vol_we_dna_ext	False	
human-vaginal MIGS bacteria	nucl_acid_ext		True
human-vaginal MIGS bacteria	nucl_acid_amp		True
human-vaginal MIGS bacteria	lib_size	False	
human-vaginal MIGS bacteria	lib_reads_seqd	False	
human-vaginal MIGS bacteria	lib_layout	False	
human-vaginal MIGS bacteria	lib_vector	False	
human-vaginal MIGS bacteria	lib_screen	False	
human-vaginal MIGS bacteria	adapters		True
human-vaginal MIGS bacteria	seq_meth	True	
human-vaginal MIGS bacteria	tax_ident		True
human-vaginal MIGS bacteria	assembly_qual	True	
human-vaginal MIGS bacteria	assembly_name		True
human-vaginal MIGS bacteria	assembly_software	True	
human-vaginal MIGS bacteria	annot		True
human-vaginal MIGS bacteria	number_contig	True	
human-vaginal MIGS bacteria	feat_pred	False	
human-vaginal MIGS bacteria	ref_db	False	
human-vaginal MIGS bacteria	sim_search_meth	False	
human-vaginal MIGS bacteria	tax_class	False	
human-vaginal MIGS bacteria	compl_score	False	
human-vaginal MIGS bacteria	compl_software	False	
human-vaginal MIGS bacteria	associated resource		True
human-vaginal MIGS bacteria	sop		True
human-vaginal MIGS bacteria	depth		
human-vaginal MIGS bacteria	alt		
human-vaginal MIGS bacteria	elev		
human-vaginal MIGS bacteria	temp	False	
human-vaginal MIGS bacteria	menarche	False	
human-vaginal MIGS bacteria	sexual_act	False	
human-vaginal MIGS bacteria	pregnancy	False	
human-vaginal MIGS bacteria	douche	False	
human-vaginal MIGS bacteria	birth_control	False	
human-vaginal MIGS bacteria	menopause	False	
human-vaginal MIGS bacteria	hrt	False	
human-vaginal MIGS bacteria	hysterectomy	False	
human-vaginal MIGS bacteria	gynecologic_disord	False	
human-vaginal MIGS bacteria	urogenit_disord	False	
human-vaginal MIGS bacteria	host_subject_id	False	
human-vaginal MIGS bacteria	host_age	False	
human-vaginal MIGS bacteria	host_sex	False	
human-vaginal MIGS bacteria	ihmc_medication_code	False	
human-vaginal MIGS bacteria	chem_administration	False	
human-vaginal MIGS bacteria	host_body_site	False	
human-vaginal MIGS bacteria	host_body_product	False	
human-vaginal MIGS bacteria	host_tot_mass	False	
human-vaginal MIGS bacteria	host_height	False	
human-vaginal MIGS bacteria	host_diet	False	
human-vaginal MIGS bacteria	host_last_meal	False	
human-vaginal MIGS bacteria	host_family_relation	False	
human-vaginal MIGS bacteria	host_genotype	False	
human-vaginal MIGS bacteria	host_phenotype	False	
human-vaginal MIGS bacteria	host_body_temp	False	
human-vaginal MIGS bacteria	host_body_mass_index	False	
human-vaginal MIGS bacteria	ethnicity	False	
human-vaginal MIGS bacteria	host_occupation	False	
human-vaginal MIGS bacteria	medic_hist_perform	False	
human-vaginal MIGS bacteria	host_pulse	False	
human-vaginal MIGS bacteria	perturbation	False	
human-vaginal MIGS bacteria	samp_salinity	False	
human-vaginal MIGS bacteria	salinity	False	
human-vaginal MIGS bacteria	oxy_stat_samp	False	
human-vaginal MIGS bacteria	organism_count	False	
human-vaginal MIGS bacteria	samp_store_temp	False	
human-vaginal MIGS bacteria	samp_store_loc	False	
human-vaginal MIGS bacteria	samp_store_dur	False	
human-vaginal MIGS bacteria	host_symbiont	False	
human-vaginal MIGS bacteria	misc_param	False	
human-vaginal MIGS plant	submitted_to_insdc	True	
human-vaginal MIGS plant	investigation_type	True	
human-vaginal MIGS plant	samp_name	True	
human-vaginal MIGS plant	samp_taxon_id	True	
human-vaginal MIGS plant	project_name	True	
human-vaginal MIGS plant	experimental_factor	False	
human-vaginal MIGS plant	lat_lon	True	
human-vaginal MIGS plant	geo_loc_name	True	
human-vaginal MIGS plant	collection_date	True	
human-vaginal MIGS plant	env_broad_scale	True	
human-vaginal MIGS plant	env_local_scale	True	
human-vaginal MIGS plant	env_medium	True	
human-vaginal MIGS plant	env_package		True
human-vaginal MIGS plant	subspecf_gen_lin		True
human-vaginal MIGS plant	estimated_size	False	
human-vaginal MIGS plant	ref_biomaterial	False	
human-vaginal MIGS plant	source_mat_id		True
human-vaginal MIGS plant	specific_host		True
human-vaginal MIGS plant	host_spec_range	False	
human-vaginal MIGS plant	propagation	True	
human-vaginal MIGS plant	encoded_traits		True
human-vaginal MIGS plant	isol_growth_condt	True	
human-vaginal MIGS plant	samp_collec_device	False	
human-vaginal MIGS plant	samp_collec_method	False	
human-vaginal MIGS plant	samp_mat_process	False	
human-vaginal MIGS plant	samp_size	False	
human-vaginal MIGS plant	samp_vol_we_dna_ext	False	
human-vaginal MIGS plant	nucl_acid_ext		True
human-vaginal MIGS plant	nucl_acid_amp		True
human-vaginal MIGS plant	lib_size	False	
human-vaginal MIGS plant	lib_reads_seqd	False	
human-vaginal MIGS plant	lib_layout	False	
human-vaginal MIGS plant	lib_vector	False	
human-vaginal MIGS plant	lib_screen	False	
human-vaginal MIGS plant	adapters		True
human-vaginal MIGS plant	seq_meth	True	
human-vaginal MIGS plant	tax_ident		True
human-vaginal MIGS plant	assembly_qual	False	
human-vaginal MIGS plant	assembly_name		True
human-vaginal MIGS plant	assembly_software	True	
human-vaginal MIGS plant	annot		True
human-vaginal MIGS plant	number_contig	False	
human-vaginal MIGS plant	feat_pred	False	
human-vaginal MIGS plant	ref_db	False	
human-vaginal MIGS plant	sim_search_meth	False	
human-vaginal MIGS plant	tax_class	False	
human-vaginal MIGS plant	compl_score	False	
human-vaginal MIGS plant	compl_software	False	
human-vaginal MIGS plant	associated resource		True
human-vaginal MIGS plant	sop		True
human-vaginal MIGS plant	depth		
human-vaginal MIGS plant	alt		
human-vaginal MIGS plant	elev		
human-vaginal MIGS plant	temp	False	
human-vaginal MIGS plant	menarche	False	
human-vaginal MIGS plant	sexual_act	False	
human-vaginal MIGS plant	pregnancy	False	
human-vaginal MIGS plant	douche	False	
human-vaginal MIGS plant	birth_control	False	
human-vaginal MIGS plant	menopause	False	
human-vaginal MIGS plant	hrt	False	
human-vaginal MIGS plant	hysterectomy	False	
human-vaginal MIGS plant	gynecologic_disord	False	
human-vaginal MIGS plant	urogenit_disord	False	
human-vaginal MIGS plant	host_subject_id	False	
human-vaginal MIGS plant	host_age	False	
human-vaginal MIGS plant	host_sex	False	
human-vaginal MIGS plant	ihmc_medication_code	False	
human-vaginal MIGS plant	chem_administration	False	
human-vaginal MIGS plant	host_body_site	False	
human-vaginal MIGS plant	host_body_product	False	
